t,true_x_m,true_y_m,spoofed_x_m,spoofed_y_m,is_spoofed,dr_x,dr_y,divergence_m,slope_gap_mps,cusum_stat,predicted_spoofed
1788014257.6298394,0.0,0.0,0.0,0.0,0,0.309213050141535,-1.021020360236055,1.0668154884488672,,0.0,0
1788014257.7341397,0.0,0.0,0.0,0.0,0,0.3150097109647249,-1.040178189031005,1.086831073781892,,0.0,0
1788014257.8339643,0.0,0.0,0.0,0.0,0,0.3208809035818185,-1.0595875729181443,1.1071090185551051,,0.0,0
1788014257.9488282,0.0,0.0,0.0,0.0,0,0.3276456106717023,-1.0819581636385738,1.1304800370004715,,0.0,0
1788014258.0294902,0.0,0.0,0.0,0.0,0,0.3327014991214324,-1.0986820535374924,1.14795145467176,,0.0,0
1788014258.1309023,0.0,0.0,0.0,0.0,0,0.3387667050713159,-1.118750170734126,1.1689160897953763,,0.0,0
1788014258.2325256,0.0,0.0,0.0,0.0,0,0.3447129741466041,-1.1384298069324124,1.189474446912235,,0.0,0
1788014258.3298802,0.0,0.0,0.0,0.0,0,0.3509432487140158,-1.1590553591004051,1.2110204330552465,,0.0,0
1788014258.4583545,0.0,0.0,0.0,0.0,0,0.3586643408980159,-1.1846247334686937,1.2377301275227899,,0.0,0
1788014258.531889,0.0,0.0,0.0,0.0,0,0.3633902871714888,-1.2002793943535073,1.2540825831340612,,0.0,0
1788014258.6342075,0.0,0.0,0.0,0.0,0,0.3698188555327509,-1.2215780469416009,1.2763302514150519,,0.0,0
1788014258.7311704,0.0,0.0,0.0,0.0,0,0.3760576376224525,-1.2422535805470507,1.297926540754964,,0.0,0
1788014258.8299856,0.0,0.0,0.0,0.0,0,0.3823763328148947,-1.2631986446227383,1.3198039534997954,,0.0,0
1788014258.9568198,0.0,0.0,0.0,0.0,0,0.3904324772011067,-1.2899123425269965,1.3477059659498716,,0.0,0
1788014259.0327728,0.0,0.0,0.0,0.0,0,0.395469884194356,-1.306620630930348,1.3651570980943981,,0.0,0
1788014259.1297896,0.0,0.0,0.0,0.0,0,0.4019229153560407,-1.3280302624359022,1.3875180747773594,,0.0,0
1788014259.2323637,0.0,0.0,0.0,0.0,0,0.4083705575731976,-1.3494279201508448,1.4098660305061892,,0.0,0
1788014259.330436,0.0,0.0,0.0,0.0,0,0.415133838994744,-1.371879481796029,1.433314137532821,,0.0,0
1788014259.4566302,0.0,0.0,0.0,0.0,0,0.4234200060367746,-1.399394885295496,1.4620501176441856,,0.0,0
1788014259.5319543,0.0,0.0,0.0,0.0,0,0.4286728572762974,-1.4168423684473836,1.480271162859365,,0.0,0
1788014259.6322155,0.0,0.0,0.0,0.0,0,0.4356119176770198,-1.4398954153823211,1.5043458877735791,,0.0,0
1788014259.7332897,0.0,0.0,0.0,0.0,0,0.4424141621097632,-1.4625002957294442,1.5279520299551277,,0.0,0
1788014259.8331647,0.0,0.0,0.0,0.0,0,0.4493960515526133,-1.485707120712318,1.552186348247647,,0.0,0
1788014259.951199,0.0,0.0,0.0,0.0,0,0.4573226830475397,-1.512060211544385,1.579705706695222,,0.0,0
1788014260.0336745,0.0,0.0,0.0,0.0,0,0.4633541167756042,-1.5321158945596471,1.600648665977393,,0.0,0
1788014260.1346395,0.0,0.0,0.0,0.0,0,0.4704137739196862,-1.5555947820885778,1.6251659129930616,,0.0,0
1788014260.2301042,0.0,0.0,0.0,0.0,0,0.4773869112970543,-1.5787896056391628,1.6493862137025412,,0.0,0
1788014260.3298793,0.0,0.0,0.0,0.0,0,0.4845421011641748,-1.6025929960896146,1.6742417265484937,,0.0,0
1788014260.4620152,0.0,0.0,0.0,0.0,0,0.4938605904717857,-1.633596487537726,1.706615295524078,,0.0,0
1788014260.5333917,0.0,0.0,0.0,0.0,0,0.4992384923124137,-1.651491208968335,1.7253006362677967,,0.0,0
1788014260.630201,0.0,0.0,0.0,0.0,0,0.5062258598346301,-1.6747428439265153,1.749579439307739,,0.0,0
1788014260.7290764,0.0,0.0,0.0,0.0,0,0.5135372612157874,-1.6990744433747855,1.7749857697419293,,0.0,0
1788014260.8335104,0.0,0.0,0.0,0.0,0,0.5210088440182391,-1.7239397682654711,1.8009493441383708,,0.0,0
1788014260.934055,0.0,0.0,0.0,0.0,0,0.5287331420423278,-1.749647631837318,1.8277925404946502,,0.0,0
1788014261.031922,0.0,0.0,0.0,0.0,0,0.5362467525025291,-1.774655649311474,1.853904866276217,,0.0,0
1788014261.1311214,0.0,0.0,0.0,0.0,0,0.5437709455206196,-1.7997013403228317,1.8800563171224913,,0.0,0
1788014261.2303555,0.0,0.0,0.0,0.0,0,0.5513771939266746,-1.8250226333816733,1.9064953244993368,,0.0,0
1788014261.3295248,0.0,0.0,0.0,0.0,0,0.5590166823511888,-1.850458060579068,1.9330532028656053,,0.0,0
1788014261.4383512,0.0,0.0,0.0,0.0,0,0.5671922900468322,-1.8776821464542053,1.9614783549663355,,0.0,0
1788014261.531199,0.0,0.0,0.0,0.0,0,0.5747076687021004,-1.902711651243568,1.9876117659751937,,0.0,0
1788014261.6351206,0.0,0.0,0.0,0.0,0,0.5828193919119476,-1.929731012456661,2.0158224683799966,,0.0,0
1788014261.7310033,0.0,0.0,0.0,0.0,0,0.589300009524309,-1.951320570395226,2.038363674537226,,0.0,0
1788014261.830758,0.0,0.0,0.0,0.0,0,0.598713905568749,-1.9826846224103745,2.0711100049644764,,0.0,0
1788014261.9426205,0.0,0.0,0.0,0.0,0,0.6070601633631452,-2.010494767017431,2.1001455307066133,,0.0,0
1788014262.0329378,0.0,0.0,0.0,0.0,0,0.6149294204927306,-2.0367172737820525,2.12752331256551,0.11270934378417616,0.0,0
1788014262.13229,0.0,0.0,0.0,0.0,0,0.6229930916057805,-2.063589718543108,2.155579485582787,0.1125987785595175,0.0,0
1788014262.235369,0.0,0.0,0.0,0.0,0,0.6313788349912715,-2.091537596839991,2.1847582823438705,0.11271516227985864,0.0,0
1788014262.3341453,0.0,0.0,0.0,0.0,0,0.6393981786038136,-2.118266794471725,2.212664512157998,0.111563513368265,0.0,0
1788014262.4518497,0.0,0.0,0.0,0.0,0,0.6491038186775437,-2.150619630205403,2.2464417555873983,0.11200074407525332,0.0,0
1788014262.5348082,0.0,0.0,0.0,0.0,0,0.6560880656373175,-2.1739033090671938,2.2707503489034218,0.11162144116418382,0.0,0
1788014262.632518,0.0,0.0,0.0,0.0,0,0.6643978539383764,-2.2016077664120024,2.299674165059817,0.11252409051144807,0.0,0
1788014262.7324426,0.0,0.0,0.0,0.0,0,0.6728316632375766,-2.229728489105423,2.3290323274234295,0.11244164945071813,0.0,0
1788014262.833236,0.0,0.0,0.0,0.0,0,0.6814546063137691,-2.2584819613332963,2.3590509002847195,0.11259417383384979,0.0,0
1788014262.957539,0.0,0.0,0.0,0.0,0,0.6918597765670165,-2.293183025458997,2.395278342632572,0.1119773089988843,0.0,0
1788014263.0326023,0.0,0.0,0.0,0.0,0,0.6985310005653755,-2.3154336440294534,2.4185074981596353,0.11172066252509405,0.0,0
1788014263.1331186,0.0,0.0,0.0,0.0,0,0.7072213946427718,-2.344422041448382,2.4487704689230196,0.11274217050755098,0.0,0
1788014263.2300158,0.0,0.0,0.0,0.0,0,0.7156349386899921,-2.37248987114157,2.4780721446606777,0.11229094395780498,0.0,0
1788014263.330843,0.0,0.0,0.0,0.0,0,0.7245005628494536,-2.4020696608116414,2.5089519168292025,0.11244726622176335,0.0,0
1788014263.4555075,0.0,0.0,0.0,0.0,0,0.7352535382851831,-2.43795092563816,2.5464097237838303,0.11186398812004658,0.0,0
1788014263.5316744,0.0,0.0,0.0,0.0,0,0.7423120556954826,-2.461506570718011,2.5710001528041175,0.11260474011692018,0.0,0
1788014263.632377,0.0,0.0,0.0,0.0,0,0.751314458035657,-2.491550965864584,2.6023642386019206,0.11271788538261729,0.0,0
1788014263.7330754,0.0,0.0,0.0,0.0,0,0.7603621791215147,-2.521749012857558,2.6338885183861684,0.11264013571178685,0.0,0
1788014263.833265,0.0,0.0,0.0,0.0,0,0.7694296042745316,-2.552013958032089,2.6654825375388733,0.11223294149104096,0.0,0
1788014263.964105,0.0,0.0,0.0,0.0,0,0.781095279796165,-2.5909531405680126,2.7061315586532553,0.11180269217082825,0.0,0
1788014264.0307536,0.0,0.0,0.0,0.0,0,0.7873589994310769,-2.611861131940137,2.727957618168713,0.11272941895082067,0.0,0
1788014264.1323006,0.0,0.0,0.0,0.0,0,0.7966264430970218,-2.642796148832856,2.7602509259353916,0.11263263595416598,0.0,0
1788014264.2349973,0.0,0.0,0.0,0.0,0,0.8058481490686877,-2.673578649995245,2.7923850087457187,0.11216459335730886,0.0,0
1788014264.3337429,0.0,0.0,0.0,0.0,0,0.8152677246899659,-2.7050217366011697,2.8252086751965706,0.11164033631155176,0.0,0
1788014264.4590516,0.0,0.0,0.0,0.0,0,0.826708030989511,-2.7432090609752,2.8650727950121953,0.11177426732495963,0.0,0
1788014264.5349762,0.0,0.0,0.0,0.0,0,0.8338001437950213,-2.766882383834114,2.8897855985806538,0.11135231433176124,0.0,0
1788014264.6306846,0.0,0.0,0.0,0.0,0,0.843244053070934,-2.798405460249755,2.9226928769535707,0.11275892209637364,0.0,0
1788014264.7306058,0.0,0.0,0.0,0.0,0,0.852800365507706,-2.830303772394966,2.955991865253227,0.11391373867073196,0.0,0
1788014264.830674,0.0,0.0,0.0,0.0,0,0.862335994266514,-2.862132332314108,2.9892181008894974,0.11231384197097488,0.0,0
1788014264.9463272,0.0,0.0,0.0,0.0,0,0.8731673063088565,-2.898285252963844,3.0269586307636183,0.11193881282101326,0.0,0
1788014265.032439,0.0,0.0,0.0,0.0,0,0.8817346701911567,-2.9268806095294515,3.056809796349227,0.11233757244826514,0.0,0
1788014265.1323185,0.0,0.0,0.0,0.0,0,0.8914395059047197,-2.9592718640379245,3.0906236195910597,0.11229241361130776,0.0,0
1788014265.2335324,0.0,0.0,0.0,0.0,0,0.9013013027550764,-2.992185676647286,3.124983065855105,0.11224411967001591,0.0,0
1788014265.3335648,0.0,0.0,0.0,0.0,0,0.9111394540012062,-3.025020413752286,3.1592599779466815,0.11246330348571168,0.0,0
1788014265.4569242,0.0,0.0,0.0,0.0,0,0.9230615851325892,-3.064808817638187,3.2007961163779663,0.11149470693181288,0.0,0
1788014265.535316,0.0,0.0,0.0,0.0,0,0.9307878491821688,-3.090593518352702,3.2277134810681227,0.11213234207704861,0.0,0
1788014265.635421,0.0,0.0,0.0,0.0,0,0.940864927610106,-3.1242224254690942,3.2628197277524786,0.11204513159167442,0.0,0
1788014265.7356005,0.0,0.0,0.0,0.0,0,0.95093728225076,-3.1578352995986942,3.297909261057077,0.11191131468568635,0.0,0
1788014265.8318658,0.0,0.0,0.0,0.0,0,0.9608919490380142,-3.1910545141947253,3.3325879208639955,0.1122361112273641,0.0,0
1788014265.9538314,0.0,0.0,0.0,0.0,0,0.9730772158172576,-3.231716491442985,3.3750364070639627,0.11159864143532702,0.0,0
1788014266.0356505,0.0,0.0,0.0,0.0,0,0.9813297247393942,-3.2592535050520897,3.403783400695677,0.11103454111758809,0.0,0
1788014266.1355865,0.0,0.0,0.0,0.0,0,0.991517841811776,-3.29324841964305,3.439272129988048,0.1119217928441936,0.0,0
1788014266.2313435,0.0,0.0,0.0,0.0,0,1.001754614885766,-3.327404414283396,3.4749291280021177,0.11212712231106631,0.0,0
1788014266.3313167,0.0,0.0,0.0,0.0,0,1.012138265562386,-3.362049981041818,3.511097256362877,0.11227765354414354,0.0,0
1788014266.455789,0.0,0.0,0.0,0.0,0,1.0248622547191908,-3.4045036580851438,3.5554166843090598,0.11156920582789306,0.0,0
1788014266.5350213,0.0,0.0,0.0,0.0,0,1.0330571783704827,-3.431846945097304,3.5839615774107405,0.11089213565712902,0.0,0
1788014266.6303174,0.0,0.0,0.0,0.0,0,1.0434822765974032,-3.466632830282076,3.6202760173172455,0.11217199128992889,0.0,0
1788014266.7313907,0.0,0.0,0.0,0.0,0,1.0541847812537417,-3.502347199877166,3.6575594952802097,0.11201122513728023,0.0,0
1788014266.8310883,0.0,0.0,0.0,0.0,0,1.0647839944347852,-3.537718747934298,3.6944849294983344,0.1121554808558349,0.0,0
1788014266.9529388,0.0,0.0,0.0,0.0,0,1.0771947055111628,-3.5791390442754887,3.737724539320486,0.11114739000874602,0.0,0
1788014267.031216,0.0,0.0,0.0,0.0,0,1.0861747140039535,-3.609111525903027,3.769013334514438,0.11210131380947544,0.0,0
1788014267.1311076,0.0,0.0,0.0,0.0,0,1.0970039437608272,-3.645259620593945,3.8067486591787905,0.11220461047028243,0.0,0
1788014267.2311778,0.0,0.0,0.0,0.0,0,1.107909791428851,-3.681667253551931,3.844754591884967,0.11249303991000992,0.0,0
1788014267.3318474,0.0,0.0,0.0,0.0,0,1.118755960834359,-3.7178794115555336,3.8825561449605503,0.11219292923690713,0.0,0
1788014267.4461694,0.0,0.0,0.0,0.0,0,1.1308677136094785,-3.7583211272305816,3.9247725387685946,0.11142663241622372,0.0,0
1788014267.532504,0.0,0.0,0.0,0.0,0,1.140795613464145,-3.791474339982317,3.9593802927280652,0.1125916866401318,0.0,0
1788014267.633922,0.0,0.0,0.0,0.0,0,1.1520038322149897,-3.8289063775477503,3.9984543110386865,0.1121310159423217,0.0,0
1788014267.731348,0.0,0.0,0.0,0.0,0,1.1628086810045215,-3.8649955186227873,4.036126161010543,0.11188532106770643,0.0,0
1788014267.832406,0.0,0.0,0.0,0.0,0,1.1739411793193149,-3.902181716453661,4.074942949383079,0.1119325854124067,0.0,0
1788014267.9548163,0.0,0.0,0.0,0.0,0,1.1874367435122324,-3.947266240907872,4.122003978219077,0.11125719184186028,0.0,0
1788014268.035496,0.0,0.0,0.0,0.0,0,1.196588323623518,-3.9778411314870974,4.153919075232772,0.11092184080474976,0.0,0
1788014268.1355326,0.0,0.0,0.0,0.0,0,1.207826692544433,-4.015391271831809,4.1931148785987125,0.11178151138867393,0.0,0
1788014268.2359712,0.0,0.0,0.0,0.0,0,1.2190594458248107,-4.052926074938371,4.232294377919623,0.11143760089793342,0.0,0
1788014268.3358805,0.0,0.0,0.0,0.0,0,1.2305379805113756,-4.091285844401412,4.272334675804365,0.11081247802063798,0.0,0
1788014268.4388275,0.0,0.0,0.0,0.0,0,1.242217890258332,-4.130321842970923,4.3130805479843035,0.11122145359301028,0.0,0
1788014268.5312738,0.0,0.0,0.0,0.0,0,1.2534371379414326,-4.167821645091167,4.352222641830408,0.111626320824191,0.0,0
1788014268.6308005,0.0,0.0,0.0,0.0,0,1.264980085346631,-4.206406025086469,4.392496586704117,0.11249202797622976,0.0,0
1788014268.7326152,0.0,0.0,0.0,0.0,0,1.2768907259459703,-4.246222707326929,4.434056518158701,0.11246554083767862,0.0,0
1788014268.8331468,0.0,0.0,0.0,0.0,0,1.288586185107412,-4.285322207186225,4.474867682496668,0.11123697998860788,0.0,0
1788014268.9503326,0.0,0.0,0.0,0.0,0,1.301908600058397,-4.3298640708189,4.521359184434967,0.1112032791816186,0.0,0
1788014269.0342908,0.0,0.0,0.0,0.0,0,1.3122710676399905,-4.364511745562674,4.5575232453734715,0.11251445278400446,0.0,0
1788014269.1343887,0.0,0.0,0.0,0.0,0,1.3237245473381625,-4.402809604311559,4.597497046115825,0.1122513924568857,0.0,0
1788014269.235151,0.0,0.0,0.0,0.0,0,1.3357252714029226,-4.44293947297458,4.63938284270441,0.11155884445074588,0.0,0
1788014269.334517,0.0,0.0,0.0,0.0,0,1.3475582889361004,-4.482511614859419,4.680686244497701,0.11175358394338875,0.0,0
1788014269.4612532,0.0,0.0,0.0,0.0,0,1.3629541367464455,-4.534003543779505,4.7344304951999625,0.11147672371946876,0.0,0
1788014269.53331,0.0,0.0,0.0,0.0,0,1.371945099225062,-4.564076800406322,4.765818963755849,0.11262268533428604,0.0,0
1788014269.6352444,0.0,0.0,0.0,0.0,0,1.3838082121367334,-4.60375997110066,4.807237360427068,0.1116978496888077,0.0,0
1788014269.7365854,0.0,0.0,0.0,0.0,0,1.396130211784406,-4.644983506730113,4.850263018234367,0.11149478477404134,0.0,0
1788014269.836543,0.0,0.0,0.0,0.0,0,1.4083665422439242,-4.685925758763422,4.892994638659913,0.11075010212873793,0.0,0
1788014269.951246,0.0,0.0,0.0,0.0,0,1.422355284036358,-4.732740569042312,4.941854697164324,0.11162021594697302,0.0,0
1788014270.0356245,0.0,0.0,0.0,0.0,0,1.4329558245871787,-4.768221705476078,4.97888548048572,0.1118810093863345,0.0,0
1788014270.1363597,0.0,0.0,0.0,0.0,0,1.4452862042165495,-4.8094994721312,5.021965490177025,0.11171117924583279,0.0,0
1788014270.236355,0.0,0.0,0.0,0.0,0,1.4577990684728304,-4.85139543244474,5.065690058223651,0.11154222424936466,0.0,0
1788014270.3362749,0.0,0.0,0.0,0.0,0,1.4703070987937867,-4.8932830393848175,5.109405236257398,0.11105099713074557,0.0,0
1788014270.4635067,0.0,0.0,0.0,0.0,0,1.4860708872882604,-4.946084897667305,5.164509899010584,0.11143892750413581,0.0,0
1788014270.531939,0.0,0.0,0.0,0.0,0,1.4952289194384434,-4.976765858254462,5.1965284497837905,0.11226183116908145,0.0,0
1788014270.631896,0.0,0.0,0.0,0.0,0,1.507817953400185,-5.018947938732501,5.240548959059837,0.11231486647193589,0.0,0
1788014270.7342036,0.0,0.0,0.0,0.0,0,1.5207747767467594,-5.062372050644401,5.285864801594414,0.11200811580940828,0.0,0
1788014270.834828,0.0,0.0,0.0,0.0,0,1.533560917621434,-5.105232270079277,5.3305914887106765,0.11151596263984387,0.0,0
1788014270.946764,0.0,0.0,0.0,0.0,0,1.54746386588129,-5.151846851500697,5.379235112683393,0.11163229867796476,0.0,0
1788014271.0356176,0.0,0.0,0.0,0.0,0,1.55890475854479,-5.190214133540556,5.419271795935108,0.1113436461227651,0.0,0
1788014271.135968,0.0,0.0,0.0,0.0,0,1.571899760359078,-5.23380255836154,5.464755994235125,0.11244282706139874,0.0,0
1788014271.2359395,0.0,0.0,0.0,0.0,0,1.5847183805538183,-5.276809216732468,5.509632279513564,0.11232168037388868,0.0,0
1788014271.3363056,0.0,0.0,0.0,0.0,0,1.5978822324521664,-5.320984215544907,5.555726833715313,0.11169144828930011,0.0,0
1788014271.452454,0.0,0.0,0.0,0.0,0,1.6129500971094677,-5.371561984536069,5.608501240926895,0.11182287292439425,0.0,0
1788014271.534816,0.0,0.0,0.0,0.0,0,1.6236705162226834,-5.407555379112645,5.6460571307259135,0.11198302956126616,0.0,0
1788014271.6362069,0.0,0.0,0.0,0.0,0,1.6371690137338082,-5.452885950667997,5.6933546851151435,0.11209484451789398,0.0,0
1788014271.7316968,0.0,0.0,0.0,0.0,0,1.6500742850855072,-5.49623578664431,5.738584578856536,0.11218585669875308,0.0,0
1788014271.9299448,0.0,0.0,0.0,0.0,0,1.6561682820552004,-5.516709438826233,5.759945868749126,0.09188137486841358,0.0,0
1788014272.1632488,0.0,0.0,0.0,0.0,0,1.7066680794054396,-5.686522756258999,5.937108470519373,0.11141731755676798,0.0,0
1788014272.2433884,0.0,0.0,0.0,0.0,0,1.717373403383196,-5.722528088914043,5.974671466704942,0.11172949467522147,0.0,0
1788014272.3413208,0.0,0.0,0.0,0.0,0,1.73056535152479,-5.766906945484953,6.020969369942079,0.11174526931555784,0.0,0
1788014272.45882,0.0,0.0,0.0,0.0,0,1.746529071025505,-5.820625030049313,6.077009094643004,0.11163033677754697,0.0,0
1788014272.5434864,0.0,0.0,0.0,0.0,0,1.758038692909848,-5.859364608764443,6.117422142063555,0.11125377843308104,0.0,0
1788014272.6414146,0.0,0.0,0.0,0.0,0,1.7713707802524628,-5.90424775190505,6.164243340184426,0.11184040574131227,0.0,0
1788014272.741523,0.0,0.0,0.0,0.0,0,1.7850555403821855,-5.950329033336681,6.212313489129357,0.11174007459380725,0.0,0
1788014272.841383,0.0,0.0,0.0,0.0,0,1.7988507142932024,-5.996791753663042,6.260780720414526,0.11178605719901352,0.0,0
1788014272.961446,0.0,0.0,0.0,0.0,0,1.815401008581677,-6.052548504992746,6.31894170152323,0.11186686372462562,0.0,0
1788014273.0409093,0.0,0.0,0.0,0.0,0,1.826380872203642,-6.089546836651839,6.357534723941958,0.11170027174080444,0.0,0
1788014273.1399343,0.0,0.0,0.0,0.0,0,1.8401448002365255,-6.135936657085628,6.405923161075589,0.11184649318186701,0.0,0
1788014273.2409842,0.0,0.0,0.0,0.0,0,1.8542044411141196,-6.183334488842371,6.455362074303414,0.11164900930042648,0.0,0
1788014273.3403158,0.0,0.0,0.0,0.0,0,1.868165052832648,-6.230409740955088,6.504463560111107,0.11174304206993785,0.0,0
1788014273.4537828,0.0,0.0,0.0,0.0,0,1.88418735089756,-6.284450453745605,6.560829176168642,0.11197183444274844,0.0,0
1788014273.539784,0.0,0.0,0.0,0.0,0,1.8962799528337837,-6.325246507169088,6.6033795162760445,0.11129506684736679,0.0,0
1788014273.6404564,0.0,0.0,0.0,0.0,0,1.9104026571382784,-6.372901584020264,6.653082962958525,0.11120403447973826,0.0,0
1788014273.740296,0.0,0.0,0.0,0.0,0,1.9246898477177328,-6.42112388190884,6.703376978562951,0.11140219315044886,0.0,0
1788014273.8394196,0.0,0.0,0.0,0.0,0,1.9388024901899263,-6.468767102529421,6.753066186757949,0.1114437953164738,0.0,0
1788014273.9510498,0.0,0.0,0.0,0.0,0,1.9547387928870428,-6.522580146905402,6.8091890501896035,0.11173235578340318,0.0,0
1788014274.0411386,0.0,0.0,0.0,0.0,0,1.96774938717677,-6.566523293255465,6.855017564645706,0.11191609162910304,0.0,0
1788014274.141792,0.0,0.0,0.0,0.0,0,1.982050679692092,-6.61483632678774,6.905402560825734,0.1117202025403149,0.0,0
1788014274.241708,0.0,0.0,0.0,0.0,0,1.9966927140959865,-6.664311493440065,6.95699859681755,0.11195092548441532,0.0,0
1788014274.3423023,0.0,0.0,0.0,0.0,0,2.01126120964978,-6.713548324232295,7.008345222322038,0.11186523163303275,0.0,0
1788014274.470435,0.0,0.0,0.0,0.0,0,2.029779145996077,-6.7761475116932415,7.073625554250597,0.11170403283912611,0.0,0
1788014274.545061,0.0,0.0,0.0,0.0,0,2.04075804376621,-6.813268367292143,7.112335709029787,0.11195290516152417,0.0,0
1788014274.6444888,0.0,0.0,0.0,0.0,0,2.055203464441571,-6.86211794675178,7.163276065836461,0.11167129132262299,0.0,0
1788014274.7441187,0.0,0.0,0.0,0.0,0,2.069963893137693,-6.912043486354285,7.215337530299359,0.11133566247981258,0.0,0
1788014274.8445852,0.0,0.0,0.0,0.0,0,2.0847710734430627,-6.962136146122731,7.267572507090219,0.13652404317411776,0.0,0
1788014274.9656162,0.0,0.0,0.0,0.0,0,2.1026951347115097,-7.022786568339408,7.3308156445233195,0.13443110983475332,0.0,0
1788014275.0444715,0.0,0.0,0.0,0.0,0,2.1139353848166174,-7.060827237153094,7.370481943814989,0.1327257139156769,0.0,0
1788014275.1423132,0.0,0.0,0.0,0.0,0,2.129068741220408,-7.112052470837464,7.423895476957306,0.11269419056844576,0.0,0
1788014275.2417505,0.0,0.0,0.0,0.0,0,2.1440339577674585,-7.162718377217454,7.476724962400892,0.11277015703513416,0.0,0
1788014275.3418305,0.0,0.0,0.0,0.0,0,2.1590365849189967,-7.213519927543113,7.5296951279637,0.11277036320463324,0.0,0
1788014275.4656518,0.0,0.0,0.0,0.0,0,2.177613233679039,-7.276436011798285,7.595295940862938,0.11246218920601625,0.0,0
1788014275.539704,0.0,0.0,0.0,0.0,0,2.188927285675323,-7.314761055154921,7.63525585399632,0.11275196865793613,0.0,0
1788014275.643906,0.0,0.0,0.0,0.0,0,2.2046515390933603,-7.36803207874045,7.690798731092567,0.11270982081629383,0.0,0
1788014275.7440822,0.0,0.0,0.0,0.0,0,2.2199254256569216,-7.419785392547925,7.744758496360337,0.11279251023241188,0.0,0
1788014275.8421836,0.0,0.0,0.0,0.0,0,2.2348783615886103,-7.470457253397263,7.797590196075501,0.1125881175489063,0.0,0
1788014275.9632685,0.0,0.0,0.0,0.0,0,2.253355087733337,-7.5330794157261565,7.862880810177072,0.11277675601046239,0.0,0
1788014276.0417545,0.0,0.0,0.0,0.0,0,2.2654941168308897,-7.574226016942442,7.905780375720232,0.11274245171826669,0.0,0
1788014276.1403985,0.0,0.0,0.0,0.0,0,2.2807356736859137,-7.625894325325225,7.959649456744374,0.11277294668386434,0.0,0
1788014276.242259,0.0,0.0,0.0,0.0,0,2.2965451659812133,-7.679493003905842,8.01553070585039,0.11288922506825239,0.0,0
1788014276.3420944,0.0,0.0,0.0,0.0,0,2.312061283106005,-7.732101794952968,8.070379516748433,0.11285019684977504,0.0,0
1788014276.471838,0.0,0.0,0.0,0.0,0,2.332302419927881,-7.800737835396351,8.141937444772319,0.11277033644524287,0.0,0
1788014276.5453498,0.0,0.0,0.0,0.0,0,2.3435500711072588,-7.838880922556298,8.181704043400979,0.11258360885911267,0.0,0
1788014276.6438806,0.0,0.0,0.0,0.0,0,2.359124092546628,-7.891698725070754,8.236769709741637,0.11280597896084921,0.0,0
1788014276.7414577,0.0,0.0,0.0,0.0,0,2.374543119300329,-7.943995068986411,8.291291375985827,0.11252838133630644,0.0,0
1788014276.8454618,0.0,0.0,0.0,0.0,0,2.390801755862289,-7.999142989992167,8.34878563685612,0.11273546972216936,0.0,0
1788014276.977384,0.0,0.0,0.0,0.0,0,2.411778105952198,-8.070300372324645,8.422969887865781,0.1126990851122388,0.0,0
1788014277.0445898,0.0,0.0,0.0,0.0,0,2.4224808017021293,-8.106609273926544,8.460823077852842,0.11276119664871725,0.0,0
1788014277.1396608,0.0,0.0,0.0,0.0,0,2.437740193059962,-8.15837995914346,8.514795406033763,0.11310615724646572,0.0,0
1788014277.2396042,0.0,0.0,0.0,0.0,0,2.45377120203344,-8.212771563331327,8.571499860782378,0.1128821669022484,0.0,0
1788014277.3411305,0.0,0.0,0.0,0.0,0,2.46997492493718,-8.26775286800671,8.628818784529642,0.11282440751076583,0.0,0
1788014277.4572,0.0,0.0,0.0,0.0,0,2.488652308352251,-8.331131748757613,8.694891979031372,0.11307344574598943,0.0,0
1788014277.54325,0.0,0.0,0.0,0.0,0,2.5025147833115224,-8.37817508141679,8.743934922880314,0.11289201879836869,0.0,0
1788014277.640942,0.0,0.0,0.0,0.0,0,2.518398358239861,-8.432079895944788,8.800130775299962,0.11314351848463289,0.0,0
1788014277.7425988,0.0,0.0,0.0,0.0,0,2.5349688420059624,-8.488321229095469,8.85876200821841,0.11306507172617153,0.0,0
1788014277.8428483,0.0,0.0,0.0,0.0,0,2.551210470778104,-8.543451130707142,8.916234187648335,0.11300664779550829,0.0,0
1788014277.9643624,0.0,0.0,0.0699348392388259,-0.0136985635067797,1,2.5711652575101533,-8.611192964902715,8.953941232067598,0.10422269783146976,0.0,0
1788014278.0455613,0.0,0.0,0.1321301071074532,0.1132731536225471,1,2.584521320893661,-8.656537180395894,9.10625037872957,0.13291469668692385,0.0,0
1788014278.145234,0.0,0.0,0.046044091831606,0.0354379221677857,1,2.600918030666961,-8.71220883178609,9.113106197960159,0.11859206941161315,0.0,0
1788014278.2424302,0.0,0.0,0.1977589028827508,0.1181844042301298,1,2.6169653969970774,-8.766697799706801,9.208349028951938,0.12876318240660195,0.0,0
1788014278.3469567,0.0,0.0,0.2419006922630271,0.1273167066987973,1,2.6341336670781605,-8.824996348059406,9.266427986888315,0.1279084528128514,0.0,0
1788014278.469887,0.0,0.0,0.3471298070682546,0.2511644498636562,1,2.654607247147547,-8.894523265613573,9.432287947550478,0.1528485253172966,0.0,0
1788014278.5455658,0.0,0.0,0.3436569219140464,0.2946814680212821,1,2.667373199331065,-8.937878323251839,9.5204946109625,0.1643164780446904,0.0,0
