t,dr_x,dr_y
1790035695.1019857,-0.0005674112676594177,-0.06217249420980163
1790035695.1222708,-0.000571046704172854,-0.06270955389844775
1790035695.1417384,-0.0005745547132644218,-0.06322710525523235
1790035695.1651833,-0.0005788040973735626,-0.06385348188798548
1790035695.1827629,-0.0005820061393546964,-0.06432488451143077
1790035695.203301,-0.0005857689082310955,-0.06487796523308093
1790035695.222458,-0.0005892962194071818,-0.06539588065923366
1790035695.242368,-0.0005929775672326447,-0.06593635323963538
1790035695.263601,-0.0005969267459345831,-0.06651525456589596
1790035695.2830222,-0.000600561036692108,-0.06704687341222922
1790035695.30439,-0.0006045873320748046,-0.06763435814964423
1790035695.3402743,-0.0006114401609336412,-0.06862824952748446
1790035695.3435297,-0.0006120625697142713,-0.06871847363718057
1790035695.361424,-0.0006155006374070332,-0.06921623509669679
1790035695.3791578,-0.0006189234554848864,-0.06971130464387824
1790035695.401153,-0.0006232014727857307,-0.07032805279718587
1790035695.4191926,-0.0006267337157422188,-0.07083569814281857
1790035695.4396808,-0.000630778260471023,-0.07141461273117052
1790035695.4624467,-0.0006353174145267493,-0.07206081369576449
1790035695.4801586,-0.0006388772773314247,-0.07256533855777855
1790035695.4999783,-0.0006428943809615573,-0.07313213916367452
1790035695.520181,-0.0006470237522386038,-0.07371221281132652
1790035695.5402377,-0.0006511644788555071,-0.07429038658836695
1790035695.5627923,-0.0006558696247969538,-0.0749434607613494
1790035695.5924675,-0.0006621456481508125,-0.0758077042276963
1790035695.5996351,-0.0006636671098397103,-0.0760167383830897
1790035695.6191273,-0.0006678522509267599,-0.07658733280419737
1790035695.63938,-0.0006722464485830164,-0.07718249652923898
1790035695.6631596,-0.0006774676681044877,-0.07788449659136198
1790035695.6796148,-0.0006811131740162884,-0.07837180313746607
1790035695.7025695,-0.0006862574015305692,-0.07905457256551303
1790035695.7196462,-0.0006901167757900975,-0.07956416194357599
1790035695.739385,-0.0006946187336339685,-0.08015540112297827
1790035695.7629497,-0.0007000529926591239,-0.08086440384341123
1790035695.779899,-0.0007039893084480746,-0.08137598751459993
1790035695.799538,-0.0007085879388510097,-0.08197093793594441
1790035695.8368034,-0.0007174454284407133,-0.08310765761273842
1790035695.83973,-0.000718141931020494,-0.08319697618978762
1790035695.8614907,-0.0007233679856919691,-0.083863784269682
1790035695.8795817,-0.0007277430780972933,-0.08441999935515734
1790035695.9006343,-0.0007328740547586612,-0.08506980052701835
1790035695.9200644,-0.000737648649232767,-0.08567167718619118
1790035695.9398391,-0.0007425507138545152,-0.08628645112370409
1790035695.9611504,-0.0007478796521801582,-0.08695157941571777
1790035695.9807615,-0.0007528271051472003,-0.08756582578335115
1790035696.0026171,-0.000758395031972893,-0.08825306110623081
1790035696.0201824,-0.0007629030845227651,-0.088807113750861
1790035696.0399227,-0.000768018334981021,-0.08943195450318629
1790035696.062662,-0.0007739617684701261,-0.09015463076643578
1790035696.0895529,-0.0007810583840444046,-0.09101334131058882
1790035696.1006017,-0.0007839856899186755,-0.09136685416998219
1790035696.1213508,-0.0007895200273827927,-0.09203317873481406
1790035696.140604,-0.0007946898752079394,-0.09265357679133719
1790035696.1629,-0.0008007230501484917,-0.09337485122213288
